,Reference,Test,BandwidthRefB,BandwidthTestB,TotalNMRB,WinModDiff1B,ADBB,EHSB,AvgModDiff1B,AvgModDiff2B,RmsNoiseLoudB,MFPDB,RelDistFramesB,ODG,TFM,ISR,SIR,SAR,SDR,qTarget,qInterf,qArtif,qGlobal,OPS,TPS,IPS,APS
0,PQevalAudio-v1r0/PQevalAudio/audios_48k/metronome_78BPM_less_beats.wav,PQevalAudio-v1r0/PQevalAudio/audios_48k/B_MCA_transient_bior6.8.wav,829.7948717948718,829.7692307692307,29.771121536479175,74.46438383687381,2.6941917266121833,0.014141638382749478,45.004434165689695,3798.654377425098,3.6066621961500025,0.9999999901725882,0.9079189686924494,-3.913110922732285,23.340650124707416,13.493647289291575,inf,5.553498583080241,4.62173584929562,0.9990090012926219,1.0,0.19301813104387006,0.2163373417268534,98.70156915879417,21.00598533806262,99.06651820311615,1.9126607370552297e-14
0,PQevalAudio-v1r0/PQevalAudio/audios_48k/pad.wav,PQevalAudio-v1r0/PQevalAudio/audios_48k/B_MCA_tonal_bior6.8.wav,463.81302521008405,463.8109243697479,-11.316804218851619,10.488549763571495,1.721289569554196,1.223270976936211,7.879187470546824,15.696474431220842,0.5947964875375171,0.9998566565511114,0.18356643356643357,-2.140727938873848,65.4096903820246,14.038274548724601,inf,17.56364347409303,12.087907088328166,0.9962142826023592,1.0,0.9968952402711008,0.994631048496212,98.89676448037247,92.76792122190061,96.80621914849259,86.73836752142613
0,PQevalAudio-v1r0/PQevalAudio/audios_48k/pad.wav,PQevalAudio-v1r0/PQevalAudio/audios_48k/B_MCA_tonal_rbio6.8.wav,464.1732776617954,464.16910229645094,-10.922928818214235,10.753416960275054,1.6872719484140488,1.2211184327386744,8.343100494983418,16.263655909392863,0.5074543449198363,0.999856658847686,0.20279720279720279,-2.231346867506952,65.99927437040901,14.627331211314514,inf,17.72531347967731,12.53077917250613,0.9952244282454176,1.0,0.9959909080231079,0.992918606359545,98.89676448037247,92.76792122190061,96.80621914849259,86.73836752142613
0,PQevalAudio-v1r0/PQevalAudio/audios_48k/metronome_78BPM_less_beats.wav,PQevalAudio-v1r0/PQevalAudio/audios_48k/B_MCA_transient_rbio6.8.wav,829.3589743589744,829.3589743589744,29.645874920209323,76.9484325929862,2.6987971971729987,0.015057477576028832,46.57718414036962,3932.6580091542346,3.5582881784664364,0.9999999865193254,0.9023941068139963,-3.9131277852524846,22.87842280926212,13.80687695670726,inf,6.008165617379387,5.064772974995412,0.9989313891812469,1.0,0.18343602854646782,0.1667230991409759,98.9689295541332,20.91335760736455,99.207643001504,1.2971259023831812e-14
0,PQevalAudio-v1r0/PQevalAudio/audios_48k/AlJames_vocals.wav,PQevalAudio-v1r0/PQevalAudio/audios_48k/AlJames_mix_Median_tonal_48k.wav,725.6904761904761,724.5340136054422,7.389699230763364,44.96669387093486,3.1401752356783255,2.128604542965907,43.50034446602888,75.82793472776918,6.967308658762252,0.9999999999999646,0.9965986394557823,-3.895366324048828,11.572174329581685,0.8415273756633589,inf,4.142417082643835,0.817574267072556,0.6284446322506136,1.0,0.5724521119267529,0.5312653821206358,48.369702142723746,0.00015250721120368393,95.15766582466203,0.08078623771976833
0,PQevalAudio-v1r0/PQevalAudio/audios_48k/AlJames_vocals.wav,PQevalAudio-v1r0/PQevalAudio/audios_48k/AlJames_mix_MCA_tonal_bior6.8.wav,726.1870748299319,726.1462585034013,18.56766262080377,45.88054295829802,2.9295291075120526,2.626164061278784,44.71949192067797,101.53180348287795,9.742198246454018,0.9999999999999646,1.0,-3.90700690651041,17.015211614987734,3.767468114452723,inf,7.4240510487160805,3.27201985122147,0.8856166848262333,1.0,0.7640749487134145,0.6588980878806021,24.05975657847131,0.6497710074830366,87.81593928718512,1.0524722912614968
0,PQevalAudio-v1r0/PQevalAudio/audios_48k/AlJames_drums.wav,PQevalAudio-v1r0/PQevalAudio/audios_48k/AlJames_mix_Median_transient_48k.wav,726.9149659863946,721.8775510204082,21.850850019256786,130.44545665068406,2.9816068503097592,3.8425133370068,85.5681504841633,197.66222032248473,4.843064923093988,0.9999999999999646,0.9659863945578231,-3.7446666317572896,10.200622249564915,7.187470252138295,inf,0.27588688570445374,1.9836565892658165,0.9215586499502731,1.0,0.7128427885472592,0.42880979310783757,31.481478453619577,1.1550596392062507,93.9343233764635,0.10507333472112923
0,PQevalAudio-v1r0/PQevalAudio/audios_48k/AlJames_drums.wav,PQevalAudio-v1r0/PQevalAudio/audios_48k/AlJames_mix_MCA_transient_bior6.8.wav,712.6360544217687,712.578231292517,23.5859007667965,79.9142393269251,3.0356251544855932,2.6967017415319887,55.758405233746146,118.66738848511686,4.207382261862522,0.9999999999999646,0.9727891156462585,-3.8761999237514284,12.049209271415762,9.967862899474563,inf,0.6662972532272413,0.5686903061898883,0.9549244656953606,1.0,0.6989991915588845,0.454226630106088,33.57958949606258,4.117868693587182,93.97776577464266,0.012508966957193685
0,PQevalAudio-v1r0/PQevalAudio/audios_48k/HeladoNegro_vocals.wav,PQevalAudio-v1r0/PQevalAudio/audios_48k/HeladoNegro_mix_Median_tonal_48k.wav,727.2533333333333,725.0,0.6216691872919726,40.85128260771667,3.1356881302614528,0.6823147594049269,41.495086690935516,66.83168244900277,2.6186246296796134,0.9999999999999994,1.0,-3.7740149718158333,12.169078848996577,0.8981179703473463,inf,5.57459377603013,0.8723832828936472,0.6133607892357257,1.0,0.6339870603502759,0.5674969853221163,37.714043390976656,0.0002617005657478451,93.71280802498063,0.2773205866757713
0,PQevalAudio-v1r0/PQevalAudio/audios_48k/HeladoNegro_vocals.wav,PQevalAudio-v1r0/PQevalAudio/audios_48k/HeladoNegro_mix_MCA_tonal_bior6.8.wav,726.4186666666667,726.3493333333333,5.83392499169721,43.60297280820835,2.7852244155083437,1.4028504824083512,41.5461772103704,95.05431885979718,3.5594859100873175,0.9999999999999994,0.9973333333333333,-3.865114668799631,21.669980305631853,4.286993871820989,inf,6.873040985864195,3.6292835812509407,0.8869925077100439,1.0,0.7328326665534567,0.729458671113926,18.84874657457334,0.45564736323071137,87.05670557962407,0.4464361455083818
